# x u(x,t)
0.000000000000000000e+00 8.278601810513783743e-01
1.220703125000000000e-04 8.278549527827934185e-01
2.441406250000000000e-04 8.278497245881233368e-01
3.662109375000000000e-04 8.278444964551893159e-01
4.882812500000000000e-04 8.278392684043307526e-01
6.103515625000000000e-04 8.278340404071132808e-01
7.324218750000000000e-04 8.278288125001327380e-01
8.544921875000000000e-04 8.278235846386955421e-01
9.765625000000000000e-04 8.278183568756556365e-01
1.098632812500000000e-03 8.278131291500614442e-01
1.220703125000000000e-03 8.278079015310285671e-01
1.342773437500000000e-03 8.278026739413412161e-01
1.464843750000000000e-03 8.277974464663789833e-01
1.586914062500000000e-03 8.277922190126630886e-01
1.708984375000000000e-03 8.277869916818378915e-01
1.831054687500000000e-03 8.277817643641550704e-01
1.953125000000000000e-03 8.277765371775308578e-01
2.075195312500000000e-03 8.277713099959472798e-01
2.197265625000000000e-03 8.277660829535891107e-01
2.319335937500000000e-03 8.277608559081661710e-01
2.441406250000000000e-03 8.277556290101398817e-01
2.563476562500000000e-03 8.277504021009397528e-01
2.685546875000000000e-03 8.277451753473131779e-01
2.807617187500000000e-03 8.277399485743984764e-01
2.929687500000000000e-03 8.277347219652358978e-01
3.051757812500000000e-03 8.277294953286706836e-01
3.173828125000000000e-03 8.277242688640369384e-01
3.295898437500000000e-03 8.277190423638831618e-01
3.417968750000000000e-03 8.277138160438460845e-01
3.540039062500000000e-03 8.277085896801670284e-01
3.662109375000000000e-03 8.277033635047916782e-01
3.784179687500000000e-03 8.276981372776479606e-01
3.906250000000000000e-03 8.276929112470015060e-01
4.028320312500000000e-03 8.276876851564567428e-01
4.150390625000000000e-03 8.276824592706046868e-01
4.272460937500000000e-03 8.276772333167208284e-01
4.394531250000000000e-03 8.276720075757301176e-01
4.516601562500000000e-03 8.276667817585690035e-01
4.638671875000000000e-03 8.276615561625075834e-01
4.760742187500000000e-03 8.276563304821298317e-01
4.882812500000000000e-03 8.276511050310633166e-01
5.004882812500000000e-03 8.276458794875313218e-01
5.126953125000000000e-03 8.276406541815277684e-01
5.249023437500000000e-03 8.276354287749039251e-01
5.371093750000000000e-03 8.276302036140298357e-01
5.493164062500000000e-03 8.276249783443736519e-01
5.615234375000000000e-03 8.276197533286973052e-01
5.737304687500000000e-03 8.276145281960705091e-01
5.859375000000000000e-03 8.276093033256599618e-01
5.981445312500000000e-03 8.276040783301237269e-01
6.103515625000000000e-03 8.275988536050447042e-01
6.225585937500000000e-03 8.275936287466607588e-01
6.347656250000000000e-03 8.275884041669844260e-01
6.469726562500000000e-03 8.275831794458120561e-01
6.591796875000000000e-03 8.275779550116022509e-01
6.713867187500000000e-03 8.275727304277034069e-01
6.835937500000000000e-03 8.275675061390306286e-01
6.958007812500000000e-03 8.275622816924654845e-01
7.080078125000000000e-03 8.275570575493985670e-01
7.202148437500000000e-03 8.275518332402264088e-01
7.324218750000000000e-03 8.275466092428329645e-01
7.446289062500000000e-03 8.275413850711156316e-01
7.568359375000000000e-03 8.275361612194638283e-01
7.690429687500000000e-03 8.275309371852602736e-01
7.812500000000000000e-03 8.275257134794209435e-01
7.934570312500000000e-03 8.275204895827907858e-01
8.056640625000000000e-03 8.275152660228303203e-01
8.178710937500000000e-03 8.275100422638357323e-01
8.300781250000000000e-03 8.275048188498237423e-01
8.422851562500000000e-03 8.274995952285225664e-01
8.544921875000000000e-03 8.274943719605297732e-01
8.666992187500000000e-03 8.274891484769797412e-01
8.789062500000000000e-03 8.274839253550752005e-01
8.911132812500000000e-03 8.274787020093379297e-01
9.033203125000000000e-03 8.274734790335904755e-01
9.155273437500000000e-03 8.274682558257259180e-01
9.277343750000000000e-03 8.274630329962038289e-01
9.399414062500000000e-03 8.274578099262694941e-01
9.521484375000000000e-03 8.274525872430454898e-01
9.643554687500000000e-03 8.274473643110995535e-01
9.765625000000000000e-03 8.274421417742432450e-01
9.887695312500000000e-03 8.274369189803455482e-01
1.000976562500000000e-02 8.274316965899253251e-01
1.013183593750000000e-02 8.274264739341343766e-01
1.025390625000000000e-02 8.274212516902216263e-01
1.037597656250000000e-02 8.274160291725962679e-01
1.049804687500000000e-02 8.274108070752623778e-01
1.062011718750000000e-02 8.274055846958590088e-01
1.074218750000000000e-02 8.274003627451749221e-01
1.086425781250000000e-02 8.273951405040532725e-01
1.098632812500000000e-02 8.273899187000881561e-01
1.110839843750000000e-02 8.273846965973077339e-01
1.123046875000000000e-02 8.273794749401329751e-01
1.135253906250000000e-02 8.273742529757484032e-01
1.147460937500000000e-02 8.273690314654350564e-01
1.159667968750000000e-02 8.273638096395068420e-01
1.171875000000000000e-02 8.273585882761269605e-01
1.184082031250000000e-02 8.273533665887105037e-01
1.196289062500000000e-02 8.273481453723359191e-01
1.208496093750000000e-02 8.273429238234889516e-01
1.220703125000000000e-02 8.273377027541909401e-01
1.232910156250000000e-02 8.273324813439711933e-01
1.245117187500000000e-02 8.273272604218206983e-01
1.257324218750000000e-02 8.273220391502860149e-01
1.269531250000000000e-02 8.273168183753553118e-01
1.281738281250000000e-02 8.273115972425610920e-01
1.293945312500000000e-02 8.273063766149235665e-01
1.306152343750000000e-02 8.273011556209277639e-01
1.318359375000000000e-02 8.272959351406536932e-01
1.330566406250000000e-02 8.272907142855134843e-01
1.342773437500000000e-02 8.272854939526768092e-01
1.354980468750000000e-02 8.272802732364468170e-01
1.367187500000000000e-02 8.272750530511199241e-01
1.379394531250000000e-02 8.272698324738574360e-01
1.391601562500000000e-02 8.272646124361129338e-01
1.403808593750000000e-02 8.272593919978740162e-01
1.416015625000000000e-02 8.272541721077856236e-01
1.428222656250000000e-02 8.272489518086258986e-01
1.440429687500000000e-02 8.272437320662668903e-01
1.452636718750000000e-02 8.272385119062412029e-01
1.464843750000000000e-02 8.272332923116842984e-01
1.477050781250000000e-02 8.272280722908500472e-01
1.489257812500000000e-02 8.272228528441685214e-01
1.501464843750000000e-02 8.272176329625805513e-01
1.513671875000000000e-02 8.272124136638494551e-01
1.525878906250000000e-02 8.272071939215619452e-01
1.538085937500000000e-02 8.272019747708545534e-01
1.550292968750000000e-02 8.271967551679237918e-01
1.562500000000000000e-02 8.271915361653123799e-01
1.574707031250000000e-02 8.271863167017943219e-01
1.586914062500000000e-02 8.271810978473557174e-01
1.599121093750000000e-02 8.271758785233026545e-01
1.611328125000000000e-02 8.271706598171112423e-01
1.623535156250000000e-02 8.271654406325777975e-01
1.635742187500000000e-02 8.271602220747074075e-01
1.647949218750000000e-02 8.271550030297498690e-01
1.660156250000000000e-02 8.271497846202745530e-01
1.672363281250000000e-02 8.271445657149476549e-01
1.684570312500000000e-02 8.271393474539436852e-01
1.696777343750000000e-02 8.271341286882987198e-01
1.708984375000000000e-02 8.271289105758402593e-01
1.721191406250000000e-02 8.271236919499331819e-01
1.733398437500000000e-02 8.271184739860966140e-01
1.745605468750000000e-02 8.271132554999810482e-01
1.757812500000000000e-02 8.271080376848423121e-01
1.770019531250000000e-02 8.271028193385699945e-01
1.782226562500000000e-02 8.270976016722031421e-01
1.794433593750000000e-02 8.270923834658296947e-01
1.806640625000000000e-02 8.270871659483123306e-01
1.818847656250000000e-02 8.270819478818893788e-01
1.831054687500000000e-02 8.270767305132967762e-01
1.843261718750000000e-02 8.270715125868779438e-01
1.855468750000000000e-02 8.270662953672862638e-01
1.867675781250000000e-02 8.270610775809239534e-01
