# x u(x,t)
0.000000000000000000e+00 5.551115123125782702e-17
1.220703125000000000e-04 -1.110223024625156540e-16
2.441406250000000000e-04 5.551115123125782702e-17
3.662109375000000000e-04 -1.110223024625156540e-16
4.882812500000000000e-04 -1.110223024625156540e-16
6.103515625000000000e-04 0.000000000000000000e+00
7.324218750000000000e-04 -1.110223024625156540e-16
8.544921875000000000e-04 5.551115123125782702e-17
9.765625000000000000e-04 -5.551115123125782702e-17
1.098632812500000000e-03 -2.220446049250313081e-16
1.220703125000000000e-03 -5.551115123125782702e-17
1.342773437500000000e-03 -1.110223024625156540e-16
1.464843750000000000e-03 -1.110223024625156540e-16
1.586914062500000000e-03 -3.330669073875469621e-16
1.708984375000000000e-03 -1.110223024625156540e-16
1.831054687500000000e-03 -5.551115123125782702e-17
1.953125000000000000e-03 1.110223024625156540e-16
2.075195312500000000e-03 0.000000000000000000e+00
2.197265625000000000e-03 -1.110223024625156540e-16
2.319335937500000000e-03 -1.110223024625156540e-16
2.441406250000000000e-03 -5.551115123125782702e-17
2.563476562500000000e-03 -1.665334536937734811e-16
2.685546875000000000e-03 -2.220446049250313081e-16
2.807617187500000000e-03 -5.551115123125782702e-17
2.929687500000000000e-03 -1.110223024625156540e-16
3.051757812500000000e-03 -1.110223024625156540e-16
3.173828125000000000e-03 -1.110223024625156540e-16
3.295898437500000000e-03 -2.775557561562891351e-16
3.417968750000000000e-03 -2.220446049250313081e-16
3.540039062500000000e-03 -1.110223024625156540e-16
3.662109375000000000e-03 -5.551115123125782702e-17
3.784179687500000000e-03 -1.110223024625156540e-16
3.906250000000000000e-03 1.110223024625156540e-16
4.028320312500000000e-03 -1.110223024625156540e-16
4.150390625000000000e-03 -1.110223024625156540e-16
4.272460937500000000e-03 -1.110223024625156540e-16
4.394531250000000000e-03 -5.551115123125782702e-17
4.516601562500000000e-03 -5.551115123125782702e-17
4.638671875000000000e-03 -1.110223024625156540e-16
4.760742187500000000e-03 1.110223024625156540e-16
4.882812500000000000e-03 -1.665334536937734811e-16
5.004882812500000000e-03 0.000000000000000000e+00
5.126953125000000000e-03 -1.110223024625156540e-16
5.249023437500000000e-03 -1.110223024625156540e-16
5.371093750000000000e-03 -5.551115123125782702e-17
5.493164062500000000e-03 -1.665334536937734811e-16
5.615234375000000000e-03 -5.551115123125782702e-17
5.737304687500000000e-03 0.000000000000000000e+00
5.859375000000000000e-03 -5.551115123125782702e-17
5.981445312500000000e-03 -1.110223024625156540e-16
6.103515625000000000e-03 -2.220446049250313081e-16
6.225585937500000000e-03 -1.110223024625156540e-16
6.347656250000000000e-03 5.551115123125782702e-17
6.469726562500000000e-03 1.110223024625156540e-16
6.591796875000000000e-03 -1.110223024625156540e-16
6.713867187500000000e-03 0.000000000000000000e+00
6.835937500000000000e-03 0.000000000000000000e+00
6.958007812500000000e-03 0.000000000000000000e+00
7.080078125000000000e-03 5.551115123125782702e-17
7.202148437500000000e-03 -1.665334536937734811e-16
7.324218750000000000e-03 -1.110223024625156540e-16
7.446289062500000000e-03 -1.665334536937734811e-16
7.568359375000000000e-03 -2.220446049250313081e-16
7.690429687500000000e-03 5.551115123125782702e-17
7.812500000000000000e-03 0.000000000000000000e+00
7.934570312500000000e-03 -1.665334536937734811e-16
8.056640625000000000e-03 0.000000000000000000e+00
8.178710937500000000e-03 -2.220446049250313081e-16
8.300781250000000000e-03 -2.775557561562891351e-16
8.422851562500000000e-03 1.110223024625156540e-16
8.544921875000000000e-03 -1.110223024625156540e-16
8.666992187500000000e-03 5.551115123125782702e-17
8.789062500000000000e-03 -1.110223024625156540e-16
8.911132812500000000e-03 0.000000000000000000e+00
9.033203125000000000e-03 -5.551115123125782702e-17
9.155273437500000000e-03 -1.665334536937734811e-16
9.277343750000000000e-03 -5.551115123125782702e-17
9.399414062500000000e-03 -3.330669073875469621e-16
9.521484375000000000e-03 -1.110223024625156540e-16
9.643554687500000000e-03 0.000000000000000000e+00
9.765625000000000000e-03 -1.110223024625156540e-16
9.887695312500000000e-03 5.551115123125782702e-17
1.000976562500000000e-02 -2.220446049250313081e-16
1.013183593750000000e-02 -2.775557561562891351e-16
1.025390625000000000e-02 -5.551115123125782702e-17
1.037597656250000000e-02 5.551115123125782702e-17
1.049804687500000000e-02 -1.665334536937734811e-16
1.062011718750000000e-02 -5.551115123125782702e-17
1.074218750000000000e-02 -5.551115123125782702e-17
1.086425781250000000e-02 0.000000000000000000e+00
1.098632812500000000e-02 0.000000000000000000e+00
1.110839843750000000e-02 -2.220446049250313081e-16
1.123046875000000000e-02 -1.110223024625156540e-16
1.135253906250000000e-02 -2.220446049250313081e-16
1.147460937500000000e-02 -1.110223024625156540e-16
1.159667968750000000e-02 0.000000000000000000e+00
1.171875000000000000e-02 5.551115123125782702e-17
1.184082031250000000e-02 -1.665334536937734811e-16
1.196289062500000000e-02 0.000000000000000000e+00
1.208496093750000000e-02 -1.110223024625156540e-16
1.220703125000000000e-02 0.000000000000000000e+00
1.232910156250000000e-02 -5.551115123125782702e-17
1.245117187500000000e-02 -3.330669073875469621e-16
1.257324218750000000e-02 5.551115123125782702e-17
1.269531250000000000e-02 -5.551115123125782702e-17
1.281738281250000000e-02 0.000000000000000000e+00
1.293945312500000000e-02 0.000000000000000000e+00
1.306152343750000000e-02 -1.110223024625156540e-16
1.318359375000000000e-02 0.000000000000000000e+00
1.330566406250000000e-02 -2.775557561562891351e-16
1.342773437500000000e-02 -1.665334536937734811e-16
1.354980468750000000e-02 0.000000000000000000e+00
1.367187500000000000e-02 -5.551115123125782702e-17
1.379394531250000000e-02 -5.551115123125782702e-17
1.391601562500000000e-02 -2.220446049250313081e-16
1.403808593750000000e-02 -5.551115123125782702e-17
1.416015625000000000e-02 5.551115123125782702e-17
1.428222656250000000e-02 -1.110223024625156540e-16
1.440429687500000000e-02 -5.551115123125782702e-17
1.452636718750000000e-02 0.000000000000000000e+00
1.464843750000000000e-02 5.551115123125782702e-17
1.477050781250000000e-02 -2.220446049250313081e-16
1.489257812500000000e-02 -5.551115123125782702e-17
1.501464843750000000e-02 -2.220446049250313081e-16
1.513671875000000000e-02 -2.220446049250313081e-16
1.525878906250000000e-02 -2.220446049250313081e-16
1.538085937500000000e-02 -5.551115123125782702e-17
1.550292968750000000e-02 -1.110223024625156540e-16
1.562500000000000000e-02 5.551115123125782702e-17
1.574707031250000000e-02 -1.110223024625156540e-16
1.586914062500000000e-02 -1.110223024625156540e-16
1.599121093750000000e-02 -2.775557561562891351e-16
1.611328125000000000e-02 0.000000000000000000e+00
1.623535156250000000e-02 5.551115123125782702e-17
1.635742187500000000e-02 -2.220446049250313081e-16
1.647949218750000000e-02 1.110223024625156540e-16
1.660156250000000000e-02 -1.110223024625156540e-16
1.672363281250000000e-02 -2.775557561562891351e-16
1.684570312500000000e-02 -5.551115123125782702e-17
1.696777343750000000e-02 -2.220446049250313081e-16
1.708984375000000000e-02 0.000000000000000000e+00
1.721191406250000000e-02 -2.220446049250313081e-16
1.733398437500000000e-02 -1.665334536937734811e-16
1.745605468750000000e-02 -1.110223024625156540e-16
1.757812500000000000e-02 0.000000000000000000e+00
1.770019531250000000e-02 0.000000000000000000e+00
1.782226562500000000e-02 -2.220446049250313081e-16
1.794433593750000000e-02 -1.665334536937734811e-16
1.806640625000000000e-02 -5.551115123125782702e-17
1.818847656250000000e-02 -3.330669073875469621e-16
1.831054687500000000e-02 -3.330669073875469621e-16
1.843261718750000000e-02 -2.220446049250313081e-16
1.855468750000000000e-02 -1.110223024625156540e-16
1.867675781250000000e-02 -2.220446049250313081e-16
1.879882812500000000e-02 0.000000000000000000e+00
1.892089843750000000e-02 -2.220446049250313081e-16
1.904296875000000000e-02 -1.110223024625156540e-16
1.916503906250000000e-02 -2.775557561562891351e-16
1.928710937500000000e-02 -2.220446049250313081e-16
1.940917968750000000e-02 -1.110223024625156540e-16
1.953125000000000000e-02 0.000000000000000000e+00
