# x u(x,t)
0.000000000000000000e+00 2.258711976589612980e-01
1.220703125000000000e-04 2.247535524601868007e-01
2.441406250000000000e-04 2.236389172213116283e-01
3.662109375000000000e-04 2.225272995645183327e-01
4.882812500000000000e-04 2.214187070117696887e-01
6.103515625000000000e-04 2.203131469847204871e-01
7.324218750000000000e-04 2.192106268046348783e-01
8.544921875000000000e-04 2.181111536923097949e-01
9.765625000000000000e-04 2.170147347680028704e-01
1.098632812500000000e-03 2.159213770513674358e-01
1.220703125000000000e-03 2.148310874613916788e-01
1.342773437500000000e-03 2.137438728163451040e-01
1.464843750000000000e-03 2.126597398337286005e-01
1.586914062500000000e-03 2.115786951302314478e-01
1.708984375000000000e-03 2.105007452216938468e-01
1.831054687500000000e-03 2.094258965230744729e-01
1.953125000000000000e-03 2.083541553484238862e-01
2.075195312500000000e-03 2.072855279108635207e-01
2.197265625000000000e-03 2.062200203225698636e-01
2.319335937500000000e-03 2.051576385947652958e-01
2.441406250000000000e-03 2.040983886377124024e-01
2.563476562500000000e-03 2.030422762607162201e-01
2.685546875000000000e-03 2.019893071721298172e-01
2.807617187500000000e-03 2.009394869793670324e-01
2.929687500000000000e-03 1.998928211889197670e-01
3.051757812500000000e-03 1.988493152063808833e-01
3.173828125000000000e-03 1.978089743364727093e-01
3.295898437500000000e-03 1.967718037830809841e-01
3.417968750000000000e-03 1.957378086492938540e-01
3.540039062500000000e-03 1.947069939374472813e-01
3.662109375000000000e-03 1.936793645491742544e-01
3.784179687500000000e-03 1.926549252854608540e-01
3.906250000000000000e-03 1.916336808467071218e-01
4.028320312500000000e-03 1.906156358327930622e-01
4.150390625000000000e-03 1.896007947431500307e-01
4.272460937500000000e-03 1.885891619768381156e-01
4.394531250000000000e-03 1.875807418326278231e-01
4.516601562500000000e-03 1.865755385090876184e-01
4.638671875000000000e-03 1.855735561046766846e-01
4.760742187500000000e-03 1.845747986178428168e-01
4.882812500000000000e-03 1.835792699471255895e-01
5.004882812500000000e-03 1.825869738912647977e-01
5.126953125000000000e-03 1.815979141493139770e-01
5.249023437500000000e-03 1.806120943207589480e-01
5.371093750000000000e-03 1.796295179056420777e-01
5.493164062500000000e-03 1.786501883046910100e-01
5.615234375000000000e-03 1.776741088194525864e-01
5.737304687500000000e-03 1.767012826524326230e-01
5.859375000000000000e-03 1.757317129072394901e-01
5.981445312500000000e-03 1.747654025887339091e-01
6.103515625000000000e-03 1.738023546031829125e-01
6.225585937500000000e-03 1.728425717584196053e-01
6.347656250000000000e-03 1.718860567640067005e-01
6.469726562500000000e-03 1.709328122314066056e-01
6.591796875000000000e-03 1.699828406741545894e-01
6.713867187500000000e-03 1.690361445080390546e-01
6.835937500000000000e-03 1.680927260512842525e-01
6.958007812500000000e-03 1.671525875247399373e-01
7.080078125000000000e-03 1.662157310520741560e-01
7.202148437500000000e-03 1.652821586599724779e-01
7.324218750000000000e-03 1.643518722783406383e-01
7.446289062500000000e-03 1.634248737405124552e-01
7.568359375000000000e-03 1.625011647834628259e-01
