
# time = 1
0.0005 0.075004
0.0015 0.0750776
0.0025 0.0751257
0.0035 0.0751546
0.0045 0.0751706
0.0055 0.0751788
0.0065 0.0751827
0.0075 0.0751844
0.0085 0.0751851
0.0095 0.0751854
0.0105 0.0751855
0.0115 0.0751855
0.0125 0.0751856
0.0135 0.0751856
0.0145 0.0751856
0.0155 0.0751857
0.0165 0.075186
0.0175 0.0751867
0.0185 0.0751884
0.0195 0.0751923
0.0205 0.0752005
0.0215 0.0752164
0.0225 0.0752452
0.0235 0.0752932
0.0245 0.0753667
0.0255 0.0754617
0.0265 0.0755352
0.0275 0.0755832
0.0285 0.075612
0.0295 0.0756279
0.0305 0.0756361
0.0315 0.07564
0.0325 0.0756417
0.0335 0.0756424
0.0345 0.0756427
0.0355 0.0756428
0.0365 0.0756428
0.0375 0.0756428
0.0385 0.0756429
0.0395 0.0756429
0.0405 0.075643
0.0415 0.0756433
0.0425 0.075644
0.0435 0.0756457
0.0445 0.0756496
0.0455 0.0756577
0.0465 0.0756736
0.0475 0.0757024
0.0485 0.0757502
0.0495 0.0758235
0.0505 0.0759182
0.0515 0.0759915
0.0525 0.0760394
0.0535 0.0760681
0.0545 0.076084
0.0555 0.0760921
0.0565 0.076096
0.0575 0.0760977
0.0585 0.0760985
0.0595 0.0760987
0.0605 0.0760988
0.0615 0.0760989
0.0625 0.0760989
0.0635 0.0760989
0.0645 0.0760989
0.0655 0.076099
0.0665 0.0760993
0.0675 0.0761
0.0685 0.0761018
0.0695 0.0761056
0.0705 0.0761138
0.0715 0.0761296
0.0725 0.0761582
0.0735 0.076206
0.0745 0.076279
0.0755 0.0763735
0.0765 0.0764466
0.0775 0.0764943
0.0785 0.0765229
0.0795 0.0765388
0.0805 0.0765469
0.0815 0.0765508
0.0825 0.0765525
0.0835 0.0765532
0.0845 0.0765535
0.0855 0.0765536
0.0865 0.0765536
0.0875 0.0765537
0.0885 0.0765537
0.0895 0.0765537
0.0905 0.0765538
0.0915 0.0765541
0.0925 0.0765548
0.0935 0.0765565
0.0945 0.0765604
0.0955 0.0765685
0.0965 0.0765843
0.0975 0.0766128
0.0985 0.0766604
0.0995 0.0767333
0.1005 0.0768275
0.1015 0.0769003
0.1025 0.0769479
0.1035 0.0769765
0.1045 0.0769923
0.1055 0.0770004
0.1065 0.0770042
0.1075 0.077006
0.1085 0.0770067
0.1095 0.077007
0.1105 0.0770071
0.1115 0.0770071
0.1125 0.0770071
0.1135 0.0770071
0.1145 0.0770072
0.1155 0.0770073
0.1165 0.0770075
0.1175 0.0770082
0.1185 0.07701
0.1195 0.0770138
0.1205 0.0770219
0.1215 0.0770376
0.1225 0.0770661
0.1235 0.0771136
0.1245 0.0771862
0.1255 0.0772801
0.1265 0.0773527
0.1275 0.0774002
0.1285 0.0774286
0.1295 0.0774444
0.1305 0.0774525
0.1315 0.0774563
0.1325 0.077458
0.1335 0.0774587
0.1345 0.077459
0.1355 0.0774591
0.1365 0.0774591
0.1375 0.0774592
0.1385 0.0774592
0.1395 0.0774592
0.1405 0.0774593
0.1415 0.0774596
0.1425 0.0774603
0.1435 0.077462
0.1445 0.0774658
0.1455 0.0774739
0.1465 0.0774896
0.1475 0.077518
0.1485 0.0775653
0.1495 0.0776376
0.1505 0.0777313
0.1515 0.0778036
0.1525 0.0778509
0.1535 0.0778793
0.1545 0.077895
0.1555 0.0779031
0.1565 0.0779069
0.1575 0.0779086
0.1585 0.0779093
0.1595 0.0779096
0.1605 0.0779097
0.1615 0.0779097
0.1625 0.0779097
0.1635 0.0779098
0.1645 0.0779098
0.1655 0.0779099
0.1665 0.0779102
0.1675 0.0779109
0.1685 0.0779126
0.1695 0.0779164
0.1705 0.0779244
0.1715 0.0779401
0.1725 0.0779684
0.1735 0.0780155
0.1745 0.0780876
0.1755 0.078181
0.1765 0.0782531
0.1775 0.0783002
0.1785 0.0783285
0.1795 0.0783442
0.1805 0.0783522
0.1815 0.078356
0.1825 0.0783577
0.1835 0.0783584
0.1845 0.0783587
0.1855 0.0783588
0.1865 0.0783588
0.1875 0.0783588
0.1885 0.0783588
0.1895 0.0783589
0.1905 0.078359
0.1915 0.0783593
0.1925 0.07836
0.1935 0.0783617
0.1945 0.0783655
0.1955 0.0783735
0.1965 0.0783891
0.1975 0.0784172
0.1985 0.0784642
0.1995 0.0785361
0.2005 0.0786291
0.2015 0.078701
0.2025 0.0787479
0.2035 0.0787761
0.2045 0.0787917
0.2055 0.0787997
0.2065 0.0788035
0.2075 0.0788052
0.2085 0.0788059
0.2095 0.0788062
0.2105 0.0788063
0.2115 0.0788063
0.2125 0.0788064
0.2135 0.0788064
0.2145 0.0788064
0.2155 0.0788065
0.2165 0.0788068
0.2175 0.0788075
0.2185 0.0788092
0.2195 0.078813
0.2205 0.0788209
0.2215 0.0788365
0.2225 0.0788645
0.2235 0.0789114
0.2245 0.078983
0.2255 0.0790756
0.2265 0.0791472
0.2275 0.0791941
0.2285 0.0792221
0.2295 0.0792377
0.2305 0.0792456
0.2315 0.0792494
0.2325 0.0792511
0.2335 0.0792518
0.2345 0.0792521
0.2355 0.0792522
0.2365 0.0792522
0.2375 0.0792522
0.2385 0.0792523
0.2395 0.0792523
0.2405 0.0792524
0.2415 0.0792527
0.2425 0.0792534
0.2435 0.079255
0.2445 0.0792588
0.2455 0.0792668
0.2465 0.0792822
0.2475 0.0793102
0.2485 0.0793568
0.2495 0.0794282
0.2505 0.0795205
0.2515 0.0795918
0.2525 0.0796385
0.2535 0.0796664
0.2545 0.0796819
0.2555 0.0796899
0.2565 0.0796936
0.2575 0.0796953
0.2585 0.079696
0.2595 0.0796963
0.2605 0.0796964
0.2615 0.0796964
0.2625 0.0796964
0.2635 0.0796965
0.2645 0.0796965
0.2655 0.0796966
0.2665 0.0796969
