# x u(x,t)
2.709960937500000000e-02 9.668627745016502573e-01
2.722167968750000000e-02 9.666446632796850125e-01
2.734375000000000000e-02 9.664252615361482723e-01
2.746582031250000000e-02 9.662045646777247532e-01
2.758789062500000000e-02 9.659825681005269615e-01
2.770996093750000000e-02 9.657592671902335280e-01
2.783203125000000000e-02 9.655346573222294282e-01
2.795410156250000000e-02 9.653087338617450941e-01
2.807617187500000000e-02 9.650814921639971899e-01
2.819824218750000000e-02 9.648529275743299438e-01
2.832031250000000000e-02 9.646230354283569230e-01
2.844238281250000000e-02 9.643918110521039200e-01
2.856445312500000000e-02 9.641592497621521707e-01
2.868652343750000000e-02 9.639253468657822399e-01
2.880859375000000000e-02 9.636900976611180170e-01
2.893066406250000000e-02 9.634534974372737093e-01
2.905273437500000000e-02 9.632155414744976163e-01
2.917480468750000000e-02 9.629762250443205662e-01
2.929687500000000000e-02 9.627355434097025766e-01
2.941894531250000000e-02 9.624934918251808469e-01
2.954101562500000000e-02 9.622500655370177514e-01
2.966308593750000000e-02 9.620052597833519403e-01
2.978515625000000000e-02 9.617590697943465550e-01
2.990722656250000000e-02 9.615114907923412169e-01
3.002929687500000000e-02 9.612625179920021301e-01
3.015136718750000000e-02 9.610121466004755142e-01
3.027343750000000000e-02 9.607603718175392604e-01
3.039550781250000000e-02 9.605071888357570309e-01
3.051757812500000000e-02 9.602525928406318023e-01
3.063964843750000000e-02 9.599965790107607422e-01
3.076171875000000000e-02 9.597391425179906399e-01
3.088378906250000000e-02 9.594802785275742263e-01
3.100585937500000000e-02 9.592199821983267150e-01
3.112792968750000000e-02 9.589582486827830099e-01
3.125000000000000000e-02 9.586950731273558013e-01
3.137207031250000000e-02 9.584304506724949935e-01
3.149414062500000000e-02 9.581643764528464668e-01
3.161621093750000000e-02 9.578968455974123941e-01
3.173828125000000000e-02 9.576278532297113344e-01
3.186035156250000000e-02 9.573573944679415471e-01
3.198242187500000000e-02 9.570854644251403087e-01
3.210449218750000000e-02 9.568120582093490034e-01
3.222656250000000000e-02 9.565371709237756592e-01
3.234863281250000000e-02 9.562607976669588172e-01
3.247070312500000000e-02 9.559829335329323996e-01
3.259277343750000000e-02 9.557035736113914659e-01
3.271484375000000000e-02 9.554227129878575253e-01
3.283691406250000000e-02 9.551403467438462913e-01
3.295898437500000000e-02 9.548564699570339931e-01
3.308105468750000000e-02 9.545710777014259074e-01
3.320312500000000000e-02 9.542841650475250015e-01
3.332519531250000000e-02 9.539957270625012420e-01
3.344726562500000000e-02 9.537057588103614592e-01
3.356933593750000000e-02 9.534142553521203212e-01
3.369140625000000000e-02 9.531212117459704203e-01
3.381347656250000000e-02 9.528266230474563558e-01
3.393554687500000000e-02 9.525304843096449314e-01
3.405761718750000000e-02 9.522327905832997930e-01
3.417968750000000000e-02 9.519335369170549566e-01
3.430175781250000000e-02 9.516327183575894466e-01
3.442382812500000000e-02 9.513303299498011567e-01
3.454589843750000000e-02 9.510263667369847074e-01
3.466796875000000000e-02 9.507208237610061952e-01
3.479003906250000000e-02 9.504136960624804953e-01
3.491210937500000000e-02 9.501049786809494524e-01
3.503417968750000000e-02 9.497946666550596273e-01
3.515625000000000000e-02 9.494827550227411539e-01
3.527832031250000000e-02 9.491692388213877063e-01
3.540039062500000000e-02 9.488541130880359109e-01
3.552246093750000000e-02 9.485373728595468679e-01
3.564453125000000000e-02 9.482190131727867843e-01
3.576660156250000000e-02 9.478990290648093842e-01
3.588867187500000000e-02 9.475774155730382065e-01
3.601074218750000000e-02 9.472541677354502365e-01
