
# time = 1
0.0025 2.7524
0.0075 2.7411
0.0125 2.72862
0.0175 2.77207
0.0225 2.9139
0.0275 3.10701
0.0325 3.24891
0.0375 3.29277
0.0425 3.27953
0.0475 3.26462
0.0525 3.26281
0.0575 3.26518
0.0625 3.26697
0.0675 3.26425
0.0725 3.25273
0.0775 3.26175
0.0825 3.34235
0.0875 3.41402
0.0925 3.17679
0.0975 2.40945
0.1025 1.36534
0.1075 0.598133
0.1125 0.361645
0.1175 0.431936
0.1225 0.506161
0.1275 0.520153
0.1325 0.553468
0.1375 0.590816
0.1425 0.46032
0.1475 0.0341441
0.1525 -0.54618
0.1575 -0.972602
0.1625 -1.10442
0.1675 -1.06459
0.1725 -1.0198
0.1775 -1.01483
0.1825 -1.02117
0.1875 -1.0223
0.1925 -1.02201
0.1975 -1.024
0.2025 -1.02242
0.2075 -1.00751
0.2125 -0.994253
0.2175 -1.03813
0.2225 -1.18003
0.2275 -1.37297
0.2325 -1.51509
0.2375 -1.56016
0.2425 -1.54467
0.2475 -1.51942
0.2525 -1.52587
0.2575 -1.60063
0.2625 -1.66569
0.2675 -1.45163
0.2725 -0.759983
0.2775 0.180967
0.2825 0.872565
0.2875 1.08638
0.2925 1.02178
0.2975 0.949136
0.3025 0.941111
0.3075 0.95132
0.3125 0.952812
0.3175 0.952987
0.3225 0.959146
0.3275 0.954279
0.3325 0.909491
0.3375 0.869651
0.3425 1.0015
0.3475 1.42791
0.3525 2.00794
0.3575 2.4346
0.3625 2.56775
0.3675 2.52548
0.3725 2.46936
0.3775 2.47324
0.3825 2.55916
0.3875 2.63126
0.3925 2.39641
0.3975 1.63903
0.4025 0.608825
0.4075 -0.148416
0.4125 -0.382532
0.4175 -0.311794
0.4225 -0.232256
0.4275 -0.223512
0.4325 -0.234619
0.4375 -0.235862
0.4425 -0.236779
0.4475 -0.246883
0.4525 -0.238921
0.4575 -0.166278
0.4625 -0.10167
0.4675 -0.315498
0.4725 -1.00709
0.4775 -1.9479
0.4825 -2.63978
0.4875 -2.85514
0.4925 -2.78767
0.4975 -2.70173
0.5025 -2.70404
0.5075 -2.80779
0.5125 -2.89308
0.5175 -2.61697
0.5225 -1.72753
0.5275 -0.517812
0.5325 0.371401
0.5375 0.646322
0.5425 0.563256
0.5475 0.469856
0.5525 0.459577
0.5575 0.472637
0.5625 0.474193
0.5675 0.475092
0.5725 0.486136
0.5775 0.47743
0.5825 0.397893
0.5875 0.327151
0.5925 0.561273
0.5975 1.31851
0.6025 2.34865
0.6075 3.10614
0.6125 3.34162
0.6175 3.26835
0.6225 3.17703
0.6275 3.17739
0.6325 3.27141
0.6375 3.3474
0.6425 3.10267
0.6475 2.3151
0.6525 1.24402
0.6575 0.456695
0.6625 0.213272
0.6675 0.286824
0.6725 0.369522
0.6775 0.37858
0.6825 0.367086
0.6875 0.36609
0.6925 0.364586
0.6975 0.351536
0.7025 0.361809
0.7075 0.455209
0.7125 0.538273
0.7175 0.263366
0.7225 -0.625852
0.7275 -1.83575
0.7325 -2.72489
0.7375 -2.99938
0.7425 -2.9171
0.7475 -2.8273
0.7525 -2.81406
0.7575 -2.80208
0.7625 -2.78248
0.7675 -2.85532
0.7725 -3.09565
0.7775 -3.42318
0.7825 -3.6638
0.7875 -3.73817
0.7925 -3.71571
0.7975 -3.69043
0.8025 -3.68746
0.8075 -3.69131
0.8125 -3.69346
0.8175 -3.69049
0.8225 -3.67864
0.8275 -3.68792
0.8325 -3.77062
0.8375 -3.84415
0.8425 -3.60075
0.8475 -2.81342
0.8525 -1.74205
0.8575 -0.954963
0.8625 -0.712889
0.8675 -0.783946
0.8725 -0.855171
0.8775 -0.873393
0.8825 -0.942219
0.8875 -1.01134
0.8925 -0.775485
0.8975 -0.0083937
0.9025 1.03579
0.9075 1.80313
0.9125 2.04035
0.9175 1.96868
0.9225 1.88808
0.9275 1.87913
0.9325 1.89053
0.9375 1.89259
0.9425 1.89203
0.9475 1.89539
0.9525 1.89271
0.9575 1.86744
0.9625 1.84496
0.9675 1.91935
0.9725 2.15996
0.9775 2.48735
0.9825 2.72791
0.9875 2.80205
0.9925 2.78004
0.9975 2.75689
