# x u(x,t)
1.550292968750000000e-02 7.529959932680012347e-02
1.562500000000000000e-02 7.577585638525727307e-02
1.574707031250000000e-02 7.625206886673052686e-02
1.586914062500000000e-02 7.672823649107625432e-02
1.599121093750000000e-02 7.720435897817733151e-02
1.611328125000000000e-02 7.768043604794305779e-02
1.623535156250000000e-02 7.815646742030969707e-02
1.635742187500000000e-02 7.863245281524022801e-02
1.647949218750000000e-02 7.910839195272466318e-02
1.660156250000000000e-02 7.958428455278034053e-02
1.672363281250000000e-02 8.006013033545184010e-02
1.684570312500000000e-02 8.053592902081141425e-02
1.696777343750000000e-02 8.101168032895880722e-02
1.708984375000000000e-02 8.148738398002194905e-02
1.721191406250000000e-02 8.196303969415653923e-02
1.733398437500000000e-02 8.243864719154660181e-02
1.745605468750000000e-02 8.291420619240462420e-02
1.757812500000000000e-02 8.338971641697119630e-02
1.770019531250000000e-02 8.386517758551619017e-02
1.782226562500000000e-02 8.434058941833796896e-02
1.794433593750000000e-02 8.481595163576396978e-02
1.806640625000000000e-02 8.529126395815084249e-02
1.818847656250000000e-02 8.576652610588461623e-02
1.831054687500000000e-02 8.624173779938082429e-02
1.843261718750000000e-02 8.671689875908464296e-02
1.855468750000000000e-02 8.719200870547105797e-02
1.867675781250000000e-02 8.766706735904529479e-02
1.879882812500000000e-02 8.814207444034248551e-02
1.892089843750000000e-02 8.861702966992818231e-02
1.904296875000000000e-02 8.909193276839859343e-02
1.916503906250000000e-02 8.956678345638016681e-02
1.928710937500000000e-02 9.004158145453082518e-02
1.940917968750000000e-02 9.051632648353896693e-02
1.953125000000000000e-02 9.099101826412420158e-02
1.965332031250000000e-02 9.146565651703786326e-02
1.977539062500000000e-02 9.194024096306227523e-02
1.989746093750000000e-02 9.241477132301184616e-02
2.001953125000000000e-02 9.288924731773232080e-02
2.014160156250000000e-02 9.336366866810193177e-02
2.026367187500000000e-02 9.383803509503074736e-02
2.038574218750000000e-02 9.431234631946121272e-02
2.050781250000000000e-02 9.478660206236805275e-02
2.062988281250000000e-02 9.526080204475922963e-02
2.075195312500000000e-02 9.573494598767481878e-02
2.087402343750000000e-02 9.620903361218817451e-02
2.099609375000000000e-02 9.668306463940595785e-02
2.111816406250000000e-02 9.715703879046773406e-02
2.124023437500000000e-02 9.763095578654681916e-02
2.136230468750000000e-02 9.810481534885008570e-02
2.148437500000000000e-02 9.857861719861786554e-02
2.160644531250000000e-02 9.905236105712524053e-02
2.172851562500000000e-02 9.952604664568043269e-02
2.185058593750000000e-02 9.999967368562680259e-02
2.197265625000000000e-02 1.004732418983413228e-01
2.209472656250000000e-02 1.009467510052365485e-01
2.221679687500000000e-02 1.014202007277587997e-01
2.233886718750000000e-02 1.018935907873900620e-01
2.246093750000000000e-02 1.023669209056470852e-01
2.258300781250000000e-02 1.028401908040818824e-01
2.270507812500000000e-02 1.033134002042822019e-01
2.282714843750000000e-02 1.037865488278711668e-01
2.294921875000000000e-02 1.042596363965070660e-01
2.307128906250000000e-02 1.047326626318852150e-01
2.319335937500000000e-02 1.052056272557363448e-01
2.331542968750000000e-02 1.056785299898275743e-01
2.343750000000000000e-02 1.061513705559621601e-01
2.355957031250000000e-02 1.066241486759804680e-01
2.368164062500000000e-02 1.070968640717593762e-01
2.380371093750000000e-02 1.075695164652122893e-01
2.392578125000000000e-02 1.080421055782901096e-01
2.404785156250000000e-02 1.085146311329809599e-01
2.416992187500000000e-02 1.089870928513102105e-01
2.429199218750000000e-02 1.094594904553405912e-01
2.441406250000000000e-02 1.099318236671728288e-01
2.453613281250000000e-02 1.104040922089456478e-01
2.465820312500000000e-02 1.108762958028355616e-01
2.478027343750000000e-02 1.113484341710571507e-01
2.490234375000000000e-02 1.118205070358639225e-01
2.502441406250000000e-02 1.122925141195472987e-01
2.514648437500000000e-02 1.127644551444377391e-01
2.526855468750000000e-02 1.132363298329047141e-01
2.539062500000000000e-02 1.137081379073561632e-01
2.551269531250000000e-02 1.141798790902397026e-01
2.563476562500000000e-02 1.146515531040422781e-01
2.575683593750000000e-02 1.151231596712899846e-01
2.587890625000000000e-02 1.155946985145489547e-01
2.600097656250000000e-02 1.160661693564249558e-01
2.612304687500000000e-02 1.165375719195640702e-01
2.624511718750000000e-02 1.170089059266521125e-01
2.636718750000000000e-02 1.174801711004153509e-01
2.648925781250000000e-02 1.179513671636208266e-01
2.661132812500000000e-02 1.184224938390759929e-01
2.673339843750000000e-02 1.188935508496289928e-01
2.685546875000000000e-02 1.193645379181694222e-01
2.697753906250000000e-02 1.198354547676273446e-01
2.709960937500000000e-02 1.203063011209748595e-01
2.722167968750000000e-02 1.207770767012251167e-01
2.734375000000000000e-02 1.212477812314326220e-01
2.746582031250000000e-02 1.217184144346945412e-01
2.758789062500000000e-02 1.221889760341492298e-01
2.770996093750000000e-02 1.226594657529774535e-01
2.783203125000000000e-02 1.231298833144021249e-01
2.795410156250000000e-02 1.236002284416889141e-01
2.807617187500000000e-02 1.240705008581457491e-01
2.819824218750000000e-02 1.245407002871236485e-01
2.832031250000000000e-02 1.250108264520160828e-01
2.844238281250000000e-02 1.254808790762603210e-01
2.856445312500000000e-02 1.259508578833362646e-01
2.868652343750000000e-02 1.264207625967676274e-01
2.880859375000000000e-02 1.268905929401215049e-01
2.893066406250000000e-02 1.273603486370087357e-01
2.905273437500000000e-02 1.278300294110842894e-01
2.917480468750000000e-02 1.282996349860471008e-01
2.929687500000000000e-02 1.287691650856400971e-01
2.941894531250000000e-02 1.292386194336509753e-01
2.954101562500000000e-02 1.297079977539118967e-01
2.966308593750000000e-02 1.301772997702994872e-01
2.978515625000000000e-02 1.306465252067354754e-01
2.990722656250000000e-02 1.311156737871869149e-01
3.002929687500000000e-02 1.315847452356654068e-01
3.015136718750000000e-02 1.320537392762285989e-01
3.027343750000000000e-02 1.325226556329792416e-01
3.039550781250000000e-02 1.329914940300658266e-01
3.051757812500000000e-02 1.334602541916831142e-01
3.063964843750000000e-02 1.339289358420713838e-01
3.076171875000000000e-02 1.343975387055172388e-01
3.088378906250000000e-02 1.348660625063536900e-01
3.100585937500000000e-02 1.353345069689602942e-01
3.112792968750000000e-02 1.358028718177634597e-01
3.125000000000000000e-02 1.362711567772357524e-01
3.137207031250000000e-02 1.367393615718976996e-01
3.149414062500000000e-02 1.372074859263161528e-01
3.161621093750000000e-02 1.376755295651057309e-01
3.173828125000000000e-02 1.381434922129282650e-01
3.186035156250000000e-02 1.386113735944936864e-01
3.198242187500000000e-02 1.390791734345592501e-01
3.210449218750000000e-02 1.395468914579303388e-01
3.222656250000000000e-02 1.400145273894605191e-01
3.234863281250000000e-02 1.404820809540516802e-01
3.247070312500000000e-02 1.409495518766540889e-01
3.259277343750000000e-02 1.414169398822664736e-01
3.271484375000000000e-02 1.418842446959368286e-01
3.283691406250000000e-02 1.423514660427614431e-01
3.295898437500000000e-02 1.428186036478862053e-01
3.308105468750000000e-02 1.432856572365062142e-01
3.320312500000000000e-02 1.437526265338656128e-01
3.332519531250000000e-02 1.442195112652586431e-01
3.344726562500000000e-02 1.446863111560288406e-01
