# x u(x,t)
2.355957031250000000e-02 1.212241353854458525e-01
2.368164062500000000e-02 1.211609690437731451e-01
2.380371093750000000e-02 1.210977314262240839e-01
2.392578125000000000e-02 1.210344225699996057e-01
2.404785156250000000e-02 1.209710425123427663e-01
2.416992187500000000e-02 1.209075912905382688e-01
2.429199218750000000e-02 1.208440689419129910e-01
2.441406250000000000e-02 1.207804755038353745e-01
2.453613281250000000e-02 1.207168110137159522e-01
2.465820312500000000e-02 1.206530755090067242e-01
2.478027343750000000e-02 1.205892690272018092e-01
2.490234375000000000e-02 1.205253916058367514e-01
2.502441406250000000e-02 1.204614432824891723e-01
2.514648437500000000e-02 1.203974240947781327e-01
2.526855468750000000e-02 1.203333340803643958e-01
2.539062500000000000e-02 1.202691732769505251e-01
2.551269531250000000e-02 1.202049417222807726e-01
2.563476562500000000e-02 1.201406394541407047e-01
2.575683593750000000e-02 1.200762665103579513e-01
2.587890625000000000e-02 1.200118229288012345e-01
2.600097656250000000e-02 1.199473087473810623e-01
2.612304687500000000e-02 1.198827240040496317e-01
2.624511718750000000e-02 1.198180687368003150e-01
2.636718750000000000e-02 1.197533429836681734e-01
2.648925781250000000e-02 1.196885467827298877e-01
2.661132812500000000e-02 1.196236801721030640e-01
2.673339843750000000e-02 1.195587431899473307e-01
2.685546875000000000e-02 1.194937358744633249e-01
2.697753906250000000e-02 1.194286582638931504e-01
2.709960937500000000e-02 1.193635103965203781e-01
2.722167968750000000e-02 1.192982923106697402e-01
2.734375000000000000e-02 1.192330040447073941e-01
2.746582031250000000e-02 1.191676456370407977e-01
2.758789062500000000e-02 1.191022171261184592e-01
2.770996093750000000e-02 1.190367185504305064e-01
2.783203125000000000e-02 1.189711499485078400e-01
2.795410156250000000e-02 1.189055113589229662e-01
2.807617187500000000e-02 1.188398028202892476e-01
2.819824218750000000e-02 1.187740243712614163e-01
2.832031250000000000e-02 1.187081760505350331e-01
2.844238281250000000e-02 1.186422578968473612e-01
2.856445312500000000e-02 1.185762699489759930e-01
2.868652343750000000e-02 1.185102122457401264e-01
2.880859375000000000e-02 1.184440848259996626e-01
2.893066406250000000e-02 1.183778877286558034e-01
2.905273437500000000e-02 1.183116209926504125e-01
2.917480468750000000e-02 1.182452846569668481e-01
2.929687500000000000e-02 1.181788787606285612e-01
2.941894531250000000e-02 1.181124033427009834e-01
2.954101562500000000e-02 1.180458584422894586e-01
2.966308593750000000e-02 1.179792440985408392e-01
2.978515625000000000e-02 1.179125603506425840e-01
2.990722656250000000e-02 1.178458072378229943e-01
3.002929687500000000e-02 1.177789847993513106e-01
3.015136718750000000e-02 1.177120930745373939e-01
3.027343750000000000e-02 1.176451321027317670e-01
3.039550781250000000e-02 1.175781019233261421e-01
3.051757812500000000e-02 1.175110025757523519e-01
3.063964843750000000e-02 1.174438340994835156e-01
3.076171875000000000e-02 1.173765965340327622e-01
3.088378906250000000e-02 1.173092899189546040e-01
3.100585937500000000e-02 1.172419142938434383e-01
3.112792968750000000e-02 1.171744696983348516e-01
3.125000000000000000e-02 1.171069561721045371e-01
3.137207031250000000e-02 1.170393737548692387e-01
3.149414062500000000e-02 1.169717224863858068e-01
3.161621093750000000e-02 1.169040024064516847e-01
3.173828125000000000e-02 1.168362135549049496e-01
3.186035156250000000e-02 1.167683559716240771e-01
3.198242187500000000e-02 1.167004296965277049e-01
3.210449218750000000e-02 1.166324347695754104e-01
3.222656250000000000e-02 1.165643712307665586e-01
3.234863281250000000e-02 1.164962391201414399e-01
3.247070312500000000e-02 1.164280384777803129e-01
3.259277343750000000e-02 1.163597693438037789e-01
3.271484375000000000e-02 1.162914317583729484e-01
3.283691406250000000e-02 1.162230257616889834e-01
3.295898437500000000e-02 1.161545513939933466e-01
3.308105468750000000e-02 1.160860086955678439e-01
3.320312500000000000e-02 1.160173977067341794e-01
3.332519531250000000e-02 1.159487184678547611e-01
3.344726562500000000e-02 1.158799710193314791e-01
3.356933593750000000e-02 1.158111554016069272e-01
3.369140625000000000e-02 1.157422716551633340e-01
3.381347656250000000e-02 1.156733198205234653e-01
3.393554687500000000e-02 1.156042999382498465e-01
3.405761718750000000e-02 1.155352120489448881e-01
3.417968750000000000e-02 1.154660561932515234e-01
3.430175781250000000e-02 1.153968324118521543e-01
3.442382812500000000e-02 1.153275407454694007e-01
3.454589843750000000e-02 1.152581812348658641e-01
3.466796875000000000e-02 1.151887539208437672e-01
3.479003906250000000e-02 1.151192588442455922e-01
3.491210937500000000e-02 1.150496960459534146e-01
3.503417968750000000e-02 1.149800655668891669e-01
3.515625000000000000e-02 1.149103674480147774e-01
3.527832031250000000e-02 1.148406017303318510e-01
3.540039062500000000e-02 1.147707684548816831e-01
3.552246093750000000e-02 1.147008676627455370e-01
3.564453125000000000e-02 1.146308993950439920e-01
3.576660156250000000e-02 1.145608636929378865e-01
3.588867187500000000e-02 1.144907605976271808e-01
3.601074218750000000e-02 1.144205901503519002e-01
3.613281250000000000e-02 1.143503523923912052e-01
3.625488281250000000e-02 1.142800473650646548e-01
3.637695312500000000e-02 1.142096751097303325e-01
3.649902343750000000e-02 1.141392356677868869e-01
3.662109375000000000e-02 1.140687290806717963e-01
3.674316406250000000e-02 1.139981553898622296e-01
3.686523437500000000e-02 1.139275146368749492e-01
3.698730468750000000e-02 1.138568068632661301e-01
3.710937500000000000e-02 1.137860321106311662e-01
3.723144531250000000e-02 1.137151904206053499e-01
3.735351562500000000e-02 1.136442818348626371e-01
3.747558593750000000e-02 1.135733063951171046e-01
3.759765625000000000e-02 1.135022641431213952e-01
3.771972656250000000e-02 1.134311551206680785e-01
3.784179687500000000e-02 1.133599793695886648e-01
3.796386718750000000e-02 1.132887369317541054e-01
3.808593750000000000e-02 1.132174278490743480e-01
3.820800781250000000e-02 1.131460521634988919e-01
3.833007812500000000e-02 1.130746099170158725e-01
3.845214843750000000e-02 1.130031011516534067e-01
3.857421875000000000e-02 1.129315259094778173e-01
3.869628906250000000e-02 1.128598842325952700e-01
3.881835937500000000e-02 1.127881761631505109e-01
3.894042968750000000e-02 1.127164017433276710e-01
3.906250000000000000e-02 1.126445610153497118e-01
3.918457031250000000e-02 1.125726540214788268e-01
3.930664062500000000e-02 1.125006808040159012e-01
3.942871093750000000e-02 1.124286414053009553e-01
3.955078125000000000e-02 1.123565358677130060e-01
3.967285156250000000e-02 1.122843642336696923e-01
3.979492187500000000e-02 1.122121265456278855e-01
3.991699218750000000e-02 1.121398228460831759e-01
4.003906250000000000e-02 1.120674531775698313e-01
4.016113281250000000e-02 1.119950175826612410e-01
4.028320312500000000e-02 1.119225161039691524e-01
4.040527343750000000e-02 1.118499487841445178e-01
4.052734375000000000e-02 1.117773156658768002e-01
4.064941406250000000e-02 1.117046167918941679e-01
4.077148437500000000e-02 1.116318522049634387e-01
4.089355468750000000e-02 1.115590219478902190e-01
4.101562500000000000e-02 1.114861260635184731e-01
4.113769531250000000e-02 1.114131645947313842e-01
4.125976562500000000e-02 1.113401375844499247e-01
4.138183593750000000e-02 1.112670450756342994e-01
4.150390625000000000e-02 1.111938871112826133e-01
4.162597656250000000e-02 1.111206637344320791e-01
4.174804687500000000e-02 1.110473749881579764e-01
4.187011718750000000e-02 1.109740209155742480e-01
4.199218750000000000e-02 1.109006015598332368e-01
4.211425781250000000e-02 1.108271169641256021e-01
4.223632812500000000e-02 1.107535671716804865e-01
4.235839843750000000e-02 1.106799522257652657e-01
4.248046875000000000e-02 1.106062721696857570e-01
4.260253906250000000e-02 1.105325270467860665e-01
4.272460937500000000e-02 1.104587169004484504e-01
4.284667968750000000e-02 1.103848417740937032e-01
4.296875000000000000e-02 1.103109017111803813e-01
4.309082031250000000e-02 1.102368967552058571e-01
4.321289062500000000e-02 1.101628269497050699e-01
4.333496093750000000e-02 1.100886923382514704e-01
4.345703125000000000e-02 1.100144929644566172e-01
4.357910156250000000e-02 1.099402288719699694e-01
4.370117187500000000e-02 1.098659001044791084e-01
4.382324218750000000e-02 1.097915067057100846e-01
4.394531250000000000e-02 1.097170487194261690e-01
4.406738281250000000e-02 1.096425261894294761e-01
4.418945312500000000e-02 1.095679391595593133e-01
4.431152343750000000e-02 1.094932876736936928e-01
4.443359375000000000e-02 1.094185717757478055e-01
4.455566406250000000e-02 1.093437915096752977e-01
4.467773437500000000e-02 1.092689469194674246e-01
4.479980468750000000e-02 1.091940380491533830e-01
4.492187500000000000e-02 1.091190649428000342e-01
4.504394531250000000e-02 1.090440276445121398e-01
4.516601562500000000e-02 1.089689261984322088e-01
4.528808593750000000e-02 1.088937606487407339e-01
4.541015625000000000e-02 1.088185310396552335e-01
4.553222656250000000e-02 1.087432374154317094e-01
4.565429687500000000e-02 1.086678798203632307e-01
4.577636718750000000e-02 1.085924582987808362e-01
4.589843750000000000e-02 1.085169728950530488e-01
4.602050781250000000e-02 1.084414236535860832e-01
4.614257812500000000e-02 1.083658106188233605e-01
4.626464843750000000e-02 1.082901338352463272e-01
4.638671875000000000e-02 1.082143933473735109e-01
4.650878906250000000e-02 1.081385891997612980e-01
4.663085937500000000e-02 1.080627214370030592e-01
4.675292968750000000e-02 1.079867901037301070e-01
4.687500000000000000e-02 1.079107952446106133e-01
4.699707031250000000e-02 1.078347369043507198e-01
4.711914062500000000e-02 1.077586151276932330e-01
4.724121093750000000e-02 1.076824299594188183e-01
4.736328125000000000e-02 1.076061814443453613e-01
4.748535156250000000e-02 1.075298696273276761e-01
4.760742187500000000e-02 1.074534945532582136e-01
4.772949218750000000e-02 1.073770562670663120e-01
4.785156250000000000e-02 1.073005548137186127e-01
4.797363281250000000e-02 1.072239902382193105e-01
4.809570312500000000e-02 1.071473625856088768e-01
4.821777343750000000e-02 1.070706719009658081e-01
4.833984375000000000e-02 1.069939182294050162e-01
4.846191406250000000e-02 1.069171016160786886e-01
4.858398437500000000e-02 1.068402221061762608e-01
4.870605468750000000e-02 1.067632797449238335e-01
4.882812500000000000e-02 1.066862745775845056e-01
4.895019531250000000e-02 1.066092066494587071e-01
4.907226562500000000e-02 1.065320760058832000e-01
4.919433593750000000e-02 1.064548826922322305e-01
4.931640625000000000e-02 1.063776267539165293e-01
4.943847656250000000e-02 1.063003082363837837e-01
4.956054687500000000e-02 1.062229271851184015e-01
4.968261718750000000e-02 1.061454836456418166e-01
4.980468750000000000e-02 1.060679776635117949e-01
4.992675781250000000e-02 1.059904092843235029e-01
5.004882812500000000e-02 1.059127785537081201e-01
5.017089843750000000e-02 1.058350855173338934e-01
5.029296875000000000e-02 1.057573302209057209e-01
5.041503906250000000e-02 1.056795127101648052e-01
5.053710937500000000e-02 1.056016330308894025e-01
5.065917968750000000e-02 1.055236912288941564e-01
5.078125000000000000e-02 1.054456873500299458e-01
5.090332031250000000e-02 1.053676214401847999e-01
