# x u(x,t)
0.000000000000000000e+00 -9.853147886008178924e-01
1.220703125000000000e-04 -9.853121945934162351e-01
2.441406250000000000e-04 -9.853090209522361587e-01
3.662109375000000000e-04 -9.853052676791452802e-01
4.882812500000000000e-04 -9.853009347763510561e-01
6.103515625000000000e-04 -9.852960222464028917e-01
7.324218750000000000e-04 -9.852905300921901421e-01
8.544921875000000000e-04 -9.852844583169443338e-01
9.765625000000000000e-04 -9.852778069242367209e-01
1.098632812500000000e-03 -9.852705759179805067e-01
1.220703125000000000e-03 -9.852627653024292886e-01
1.342773437500000000e-03 -9.852543750821782798e-01
1.464843750000000000e-03 -9.852454052621626435e-01
1.586914062500000000e-03 -9.852358558476596029e-01
1.708984375000000000e-03 -9.852257268442864424e-01
1.831054687500000000e-03 -9.852150182580021731e-01
1.953125000000000000e-03 -9.852037300951059784e-01
2.075195312500000000e-03 -9.851918623622386573e-01
2.197265625000000000e-03 -9.851794150663815142e-01
2.319335937500000000e-03 -9.851663882148573581e-01
2.441406250000000000e-03 -9.851527818153289484e-01
2.563476562500000000e-03 -9.851385958758012151e-01
2.685546875000000000e-03 -9.851238304046188166e-01
2.807617187500000000e-03 -9.851084854104683597e-01
2.929687500000000000e-03 -9.850925609023765128e-01
3.051757812500000000e-03 -9.850760568897116709e-01
3.173828125000000000e-03 -9.850589733821821792e-01
3.295898437500000000e-03 -9.850413103898385536e-01
3.417968750000000000e-03 -9.850230679230707054e-01
3.540039062500000000e-03 -9.850042459926107163e-01
3.662109375000000000e-03 -9.849848446095308407e-01
3.784179687500000000e-03 -9.849648637852446154e-01
3.906250000000000000e-03 -9.849443035315056383e-01
4.028320312500000000e-03 -9.849231638604099004e-01
4.150390625000000000e-03 -9.849014447843926767e-01
4.272460937500000000e-03 -9.848791463162309689e-01
4.394531250000000000e-03 -9.848562684690421731e-01
4.516601562500000000e-03 -9.848328112562851899e-01
4.638671875000000000e-03 -9.848087746917588703e-01
4.760742187500000000e-03 -9.847841587896035698e-01
4.882812500000000000e-03 -9.847589635642997052e-01
5.004882812500000000e-03 -9.847331890306696422e-01
5.126953125000000000e-03 -9.847068352038754746e-01
5.249023437500000000e-03 -9.846799020994206897e-01
5.371093750000000000e-03 -9.846523897331489472e-01
5.493164062500000000e-03 -9.846242981212456336e-01
5.615234375000000000e-03 -9.845956272802358633e-01
5.737304687500000000e-03 -9.845663772269862557e-01
5.859375000000000000e-03 -9.845365479787034912e-01
5.981445312500000000e-03 -9.845061395529357551e-01
6.103515625000000000e-03 -9.844751519675712936e-01
6.225585937500000000e-03 -9.844435852408395249e-01
6.347656250000000000e-03 -9.844114393913099281e-01
6.469726562500000000e-03 -9.843787144378937093e-01
6.591796875000000000e-03 -9.843454103998414695e-01
6.713867187500000000e-03 -9.843115272967456475e-01
6.835937500000000000e-03 -9.842770651485382993e-01
6.958007812500000000e-03 -9.842420239754929856e-01
7.080078125000000000e-03 -9.842064037982234392e-01
7.202148437500000000e-03 -9.841702046376840096e-01
7.324218750000000000e-03 -9.841334265151696625e-01
7.446289062500000000e-03 -9.840960694523164243e-01
7.568359375000000000e-03 -9.840581334710998274e-01
7.690429687500000000e-03 -9.840196185938374640e-01
7.812500000000000000e-03 -9.839805248431857665e-01
7.934570312500000000e-03 -9.839408522421433378e-01
8.056640625000000000e-03 -9.839006008140480652e-01
8.178710937500000000e-03 -9.838597705825788964e-01
8.300781250000000000e-03 -9.838183615717553954e-01
8.422851562500000000e-03 -9.837763738059374097e-01
8.544921875000000000e-03 -9.837338073098249591e-01
8.666992187500000000e-03 -9.836906621084592350e-01
8.789062500000000000e-03 -9.836469382272210460e-01
8.911132812500000000e-03 -9.836026356918323721e-01
9.033203125000000000e-03 -9.835577545283549217e-01
9.155273437500000000e-03 -9.835122947631914636e-01
9.277343750000000000e-03 -9.834662564230843840e-01
9.399414062500000000e-03 -9.834196395351173514e-01
9.521484375000000000e-03 -9.833724441267134297e-01
9.643554687500000000e-03 -9.833246702256369653e-01
9.765625000000000000e-03 -9.832763178599913667e-01
9.887695312500000000e-03 -9.832273870582219910e-01
1.000976562500000000e-02 -9.831778778491127024e-01
1.013183593750000000e-02 -9.831277902617892028e-01
1.025390625000000000e-02 -9.830771243257163672e-01
1.037597656250000000e-02 -9.830258800706997979e-01
1.049804687500000000e-02 -9.829740575268849367e-01
1.062011718750000000e-02 -9.829216567247579528e-01
1.074218750000000000e-02 -9.828686776951445214e-01
1.086425781250000000e-02 -9.828151204692112675e-01
1.098632812500000000e-02 -9.827609850784642109e-01
1.110839843750000000e-02 -9.827062715547500993e-01
1.123046875000000000e-02 -9.826509799302549641e-01
1.135253906250000000e-02 -9.825951102375061197e-01
1.147460937500000000e-02 -9.825386625093697202e-01
1.159667968750000000e-02 -9.824816367790528693e-01
1.171875000000000000e-02 -9.824240330801019550e-01
1.184082031250000000e-02 -9.823658514464042035e-01
1.196289062500000000e-02 -9.823070919121861255e-01
1.208496093750000000e-02 -9.822477545120144038e-01
1.220703125000000000e-02 -9.821878392807956715e-01
1.232910156250000000e-02 -9.821273462537769561e-01
1.245117187500000000e-02 -9.820662754665440142e-01
1.257324218750000000e-02 -9.820046269550238849e-01
1.269531250000000000e-02 -9.819424007554822253e-01
1.281738281250000000e-02 -9.818795969045257532e-01
1.293945312500000000e-02 -9.818162154390996932e-01
1.306152343750000000e-02 -9.817522563964902194e-01
1.318359375000000000e-02 -9.816877198143224570e-01
1.330566406250000000e-02 -9.816226057305619257e-01
1.342773437500000000e-02 -9.815569141835132072e-01
1.354980468750000000e-02 -9.814906452118212776e-01
1.367187500000000000e-02 -9.814237988544701752e-01
1.379394531250000000e-02 -9.813563751507843325e-01
1.391601562500000000e-02 -9.812883741404268001e-01
1.403808593750000000e-02 -9.812197958634012451e-01
1.416015625000000000e-02 -9.811506403600501747e-01
1.428222656250000000e-02 -9.810809076710564902e-01
1.440429687500000000e-02 -9.810105978374416003e-01
1.452636718750000000e-02 -9.809397109005673077e-01
1.464843750000000000e-02 -9.808682469021343664e-01
1.477050781250000000e-02 -9.807962058841834807e-01
1.489257812500000000e-02 -9.807235878890938618e-01
1.501464843750000000e-02 -9.806503929595857816e-01
1.513671875000000000e-02 -9.805766211387171305e-01
1.525878906250000000e-02 -9.805022724698864156e-01
1.538085937500000000e-02 -9.804273469968307619e-01
1.550292968750000000e-02 -9.803518447636272448e-01
1.562500000000000000e-02 -9.802757658146914466e-01
1.574707031250000000e-02 -9.801991101947791218e-01
1.586914062500000000e-02 -9.801218779489841992e-01
1.599121093750000000e-02 -9.800440691227411127e-01
1.611328125000000000e-02 -9.799656837618222482e-01
1.623535156250000000e-02 -9.798867219123400529e-01
1.635742187500000000e-02 -9.798071836207453700e-01
1.647949218750000000e-02 -9.797270689338289928e-01
1.660156250000000000e-02 -9.796463778987198889e-01
1.672363281250000000e-02 -9.795651105628868649e-01
1.684570312500000000e-02 -9.794832669741370124e-01
1.696777343750000000e-02 -9.794008471806172622e-01
1.708984375000000000e-02 -9.793178512308126082e-01
1.721191406250000000e-02 -9.792342791735478835e-01
1.733398437500000000e-02 -9.791501310579859840e-01
1.745605468750000000e-02 -9.790654069336293119e-01
1.757812500000000000e-02 -9.789801068503187764e-01
1.770019531250000000e-02 -9.788942308582342378e-01
1.782226562500000000e-02 -9.788077790078941742e-01
1.794433593750000000e-02 -9.787207513501564593e-01
1.806640625000000000e-02 -9.786331479362166963e-01
1.818847656250000000e-02 -9.785449688176102168e-01
1.831054687500000000e-02 -9.784562140462100821e-01
1.843261718750000000e-02 -9.783668836742286379e-01
1.855468750000000000e-02 -9.782769777542164036e-01
1.867675781250000000e-02 -9.781864963390631829e-01
1.879882812500000000e-02 -9.780954394819962872e-01
1.892089843750000000e-02 -9.780038072365828672e-01
1.904296875000000000e-02 -9.779115996567269153e-01
1.916503906250000000e-02 -9.778188167966724853e-01
1.928710937500000000e-02 -9.777254587110009165e-01
1.940917968750000000e-02 -9.776315254546328326e-01
1.953125000000000000e-02 -9.775370170828259209e-01
1.965332031250000000e-02 -9.774419336511781520e-01
1.977539062500000000e-02 -9.773462752156236721e-01
1.989746093750000000e-02 -9.772500418324363558e-01
