
# time = 0.4992
0.0005 -0.985306
0.0015 -0.985236
0.0025 -0.985127
0.0035 -0.984979
0.0045 -0.984792
0.0055 -0.984566
0.0065 -0.984301
0.0075 -0.983998
0.0085 -0.983656
0.0095 -0.983274
0.0105 -0.982854
0.0115 -0.982395
0.0125 -0.981898
0.0135 -0.981361
0.0145 -0.980786
0.0155 -0.980172
0.0165 -0.97952
0.0175 -0.978829
0.0185 -0.978099
0.0195 -0.97733
0.0205 -0.976523
0.0215 -0.975678
0.0225 -0.974793
0.0235 -0.973871
0.0245 -0.97291
0.0255 -0.97191
0.0265 -0.970872
0.0275 -0.969796
0.0285 -0.968682
0.0295 -0.967529
0.0305 -0.966338
0.0315 -0.965109
0.0325 -0.963842
0.0335 -0.962537
0.0345 -0.961194
0.0355 -0.959812
0.0365 -0.958393
0.0375 -0.956937
0.0385 -0.955442
0.0395 -0.95391
0.0405 -0.952339
0.0415 -0.950732
0.0425 -0.949087
0.0435 -0.947404
0.0445 -0.945684
0.0455 -0.943927
0.0465 -0.942132
0.0475 -0.9403
0.0485 -0.938431
0.0495 -0.936525
0.0505 -0.934582
0.0515 -0.932603
0.0525 -0.930586
0.0535 -0.928532
0.0545 -0.926442
0.0555 -0.924316
0.0565 -0.922153
0.0575 -0.919953
0.0585 -0.917717
0.0595 -0.915445
0.0605 -0.913137
0.0615 -0.910793
0.0625 -0.908412
0.0635 -0.905996
0.0645 -0.903544
0.0655 -0.901057
0.0665 -0.898534
0.0675 -0.895975
0.0685 -0.893381
0.0695 -0.890752
0.0705 -0.888088
0.0715 -0.885388
0.0725 -0.882654
0.0735 -0.879885
0.0745 -0.877081
0.0755 -0.874242
0.0765 -0.871369
0.0775 -0.868461
0.0785 -0.86552
0.0795 -0.862544
0.0805 -0.859534
0.0815 -0.85649
0.0825 -0.853412
0.0835 -0.8503
0.0845 -0.847155
0.0855 -0.843977
0.0865 -0.840765
0.0875 -0.83752
0.0885 -0.834242
0.0895 -0.830931
0.0905 -0.827587
0.0915 -0.824211
0.0925 -0.820802
0.0935 -0.81736
0.0945 -0.813887
0.0955 -0.810381
0.0965 -0.806843
0.0975 -0.803273
0.0985 -0.799672
0.0995 -0.796039
0.1005 -0.792375
0.1015 -0.788679
0.1025 -0.784952
0.1035 -0.781195
0.1045 -0.777406
0.1055 -0.773587
0.1065 -0.769737
0.1075 -0.765857
0.1085 -0.761946
0.1095 -0.758006
0.1105 -0.754035
0.1115 -0.750035
0.1125 -0.746005
0.1135 -0.741946
0.1145 -0.737857
0.1155 -0.73374
0.1165 -0.729593
0.1175 -0.725417
0.1185 -0.721213
0.1195 -0.716981
