# x u(x,t)
0.000000000000000000e+00 -6.997263184713999884e-01
1.220703125000000000e-04 -6.991860964381502175e-01
2.441406250000000000e-04 -6.986454630917338093e-01
3.662109375000000000e-04 -6.981044187501919129e-01
4.882812500000000000e-04 -6.975629637318065956e-01
6.103515625000000000e-04 -6.970210983551021755e-01
7.324218750000000000e-04 -6.964788229388437779e-01
8.544921875000000000e-04 -6.959361378020383349e-01
9.765625000000000000e-04 -6.953930432639332526e-01
1.098632812500000000e-03 -6.948495396440175220e-01
1.220703125000000000e-03 -6.943056272620198310e-01
1.342773437500000000e-03 -6.937613064379100081e-01
1.464843750000000000e-03 -6.932165774918980228e-01
1.586914062500000000e-03 -6.926714407444338750e-01
1.708984375000000000e-03 -6.921258965162073729e-01
1.831054687500000000e-03 -6.915799451281482435e-01
1.953125000000000000e-03 -6.910335869014254673e-01
2.075195312500000000e-03 -6.904868221574476106e-01
2.197265625000000000e-03 -6.899396512178624929e-01
2.319335937500000000e-03 -6.893920744045562987e-01
2.441406250000000000e-03 -6.888440920396544653e-01
2.563476562500000000e-03 -6.882957044455211282e-01
2.685546875000000000e-03 -6.877469119447583434e-01
2.807617187500000000e-03 -6.871977148602066432e-01
2.929687500000000000e-03 -6.866481135149445914e-01
3.051757812500000000e-03 -6.860981082322885616e-01
3.173828125000000000e-03 -6.855476993357921822e-01
3.295898437500000000e-03 -6.849968871492471134e-01
3.417968750000000000e-03 -6.844456719966819369e-01
3.540039062500000000e-03 -6.838940542023622671e-01
3.662109375000000000e-03 -6.833420340907906398e-01
3.784179687500000000e-03 -6.827896119867062907e-01
3.906250000000000000e-03 -6.822367882150849328e-01
4.028320312500000000e-03 -6.816835631011386454e-01
4.150390625000000000e-03 -6.811299369703150974e-01
4.272460937500000000e-03 -6.805759101482986573e-01
4.394531250000000000e-03 -6.800214829610089495e-01
4.516601562500000000e-03 -6.794666557346012992e-01
4.638671875000000000e-03 -6.789114287954660654e-01
4.760742187500000000e-03 -6.783558024702289746e-01
4.882812500000000000e-03 -6.777997770857507875e-01
5.004882812500000000e-03 -6.772433529691270770e-01
5.126953125000000000e-03 -6.766865304476873400e-01
5.249023437500000000e-03 -6.761293098489962183e-01
5.371093750000000000e-03 -6.755716915008522783e-01
5.493164062500000000e-03 -6.750136757312878988e-01
5.615234375000000000e-03 -6.744552628685694939e-01
5.737304687500000000e-03 -6.738964532411968467e-01
5.859375000000000000e-03 -6.733372471779033308e-01
5.981445312500000000e-03 -6.727776450076554671e-01
6.103515625000000000e-03 -6.722176470596528119e-01
6.225585937500000000e-03 -6.716572536633276247e-01
6.347656250000000000e-03 -6.710964651483450893e-01
6.469726562500000000e-03 -6.705352818446026486e-01
6.591796875000000000e-03 -6.699737040822295597e-01
6.713867187500000000e-03 -6.694117321915880048e-01
6.835937500000000000e-03 -6.688493665032714253e-01
6.958007812500000000e-03 -6.682866073481050773e-01
7.080078125000000000e-03 -6.677234550571455873e-01
7.202148437500000000e-03 -6.671599099616809525e-01
7.324218750000000000e-03 -6.665959723932304293e-01
7.446289062500000000e-03 -6.660316426835437564e-01
7.568359375000000000e-03 -6.654669211646015992e-01
7.690429687500000000e-03 -6.649018081686152160e-01
7.812500000000000000e-03 -6.643363040280257925e-01
7.934570312500000000e-03 -6.637704090755049968e-01
8.056640625000000000e-03 -6.632041236439542020e-01
8.178710937500000000e-03 -6.626374480665044864e-01
8.300781250000000000e-03 -6.620703826765167443e-01
8.422851562500000000e-03 -6.615029278075805763e-01
8.544921875000000000e-03 -6.609350837935152878e-01
8.666992187500000000e-03 -6.603668509683688903e-01
8.789062500000000000e-03 -6.597982296664179902e-01
8.911132812500000000e-03 -6.592292202221678998e-01
9.033203125000000000e-03 -6.586598229703521934e-01
9.155273437500000000e-03 -6.580900382459325959e-01
9.277343750000000000e-03 -6.575198663840988722e-01
9.399414062500000000e-03 -6.569493077202683828e-01
9.521484375000000000e-03 -6.563783625900860841e-01
9.643554687500000000e-03 -6.558070313294244169e-01
9.765625000000000000e-03 -6.552353142743825298e-01
9.887695312500000000e-03 -6.546632117612870561e-01
1.000976562500000000e-02 -6.540907241266913363e-01
1.013183593750000000e-02 -6.535178517073746418e-01
1.025390625000000000e-02 -6.529445948403433952e-01
1.037597656250000000e-02 -6.523709538628298388e-01
1.049804687500000000e-02 -6.517969291122920339e-01
1.062011718750000000e-02 -6.512225209264139725e-01
1.074218750000000000e-02 -6.506477296431052437e-01
1.086425781250000000e-02 -6.500725556005009231e-01
1.098632812500000000e-02 -6.494969991369605733e-01
1.110839843750000000e-02 -6.489210605910697982e-01
1.123046875000000000e-02 -6.483447403016380228e-01
1.135253906250000000e-02 -6.477680386076998253e-01
1.147460937500000000e-02 -6.471909558485138270e-01
1.159667968750000000e-02 -6.466134923635632470e-01
1.171875000000000000e-02 -6.460356484925544596e-01
1.184082031250000000e-02 -6.454574245754185480e-01
1.196289062500000000e-02 -6.448788209523096393e-01
1.208496093750000000e-02 -6.442998379636053485e-01
1.220703125000000000e-02 -6.437204759499062234e-01
1.232910156250000000e-02 -6.431407352520364107e-01
1.245117187500000000e-02 -6.425606162110419906e-01
1.257324218750000000e-02 -6.419801191681924202e-01
1.269531250000000000e-02 -6.413992444649787572e-01
1.281738281250000000e-02 -6.408179924431152141e-01
1.293945312500000000e-02 -6.402363634445368268e-01
1.306152343750000000e-02 -6.396543578114011197e-01
1.318359375000000000e-02 -6.390719758860872179e-01
1.330566406250000000e-02 -6.384892180111950699e-01
1.342773437500000000e-02 -6.379060845295463356e-01
1.354980468750000000e-02 -6.373225757841833872e-01
1.367187500000000000e-02 -6.367386921183694204e-01
1.379394531250000000e-02 -6.361544338755880101e-01
1.391601562500000000e-02 -6.355698013995432216e-01
1.403808593750000000e-02 -6.349847950341596103e-01
1.416015625000000000e-02 -6.343994151235808898e-01
1.428222656250000000e-02 -6.338136620121713749e-01
1.440429687500000000e-02 -6.332275360445142054e-01
1.452636718750000000e-02 -6.326410375654123452e-01
1.464843750000000000e-02 -6.320541669198878054e-01
1.477050781250000000e-02 -6.314669244531814218e-01
